blk_no,street,town_code,town,lat,lon,total_dwelling_units,max_floor_lvl,year_completed
141,BISHAN ST 12,BH,BISHAN,1.3451539843882299,103.85336711925801,96,13,1987
141,BT BATOK ST 11,BB,BUKIT BATOK,1.35044171803072,103.743212010475,80,17,1984
141,CORPORATION DR,JW,JURONG WEST,1.3275312093649598,103.72342287970501,0,1,2018
141,JLN BT MERAH,BM,BUKIT MERAH,1.27714559744846,103.828738908605,212,11,1978
141,LOR 2 TOA PAYOH,TP,TOA PAYOH,1.33583761957177,103.84573120411,173,30,1999
141,LOR AH SOO,HG,HOUGANG,1.35309014318503,103.883960577847,80,13,1984
141,MARSILING RD,WL,WOODLANDS,1.4373687001029198,103.77707219926,52,10,1984
141,PASIR RIS ST 11,PRC,PASIR RIS,1.3641801099149098,103.958735554564,50,11,1993
141,PETIR RD,BP,BUKIT PANJANG,1.3758715621934798,103.768135702472,72,9,1988
141,POTONG PASIR AVE 3,TP,TOA PAYOH,1.3340592256144699,103.867455100715,32,4,1983
141,RIVERVALE ST,SK,SENGKANG,1.38977585018657,103.90396863591299,119,16,1997
141,SERANGOON NTH AVE 2,SGN,SERANGOON,1.36859421304212,103.874523243764,120,13,1988
141,SIMEI ST 2,TAP,TAMPINES,1.34585135529579,103.95506979312401,120,11,1988
141,TAMPINES ST 12,TAP,TAMPINES,1.3482489531527502,103.944920713854,120,11,1983
141,TECK WHYE LANE,CCK,CHOA CHU KANG,1.38041181166504,103.75258047021,66,13,1989
141,YISHUN RING RD,YS,YISHUN,1.4311373790392101,103.829957442929,109,12,1984
141A,LOR 2 TOA PAYOH,TP,TOA PAYOH,1.33522519648882,103.84560374200599,0,6,1999
141A,MCNAIR RD,KWN,KALLANG/WHAMPOA,1.30977206416355,103.857079790119,233,40,2026
141A,SERANGOON NTH AVE 2,SGN,SERANGOON,1.36785968178626,103.87444576214399,0,5,1995
141B,MCNAIR RD,KWN,KALLANG/WHAMPOA,1.35997224463171,103.87346927040899,231,40,2026
141C,MCNAIR RD,KWN,KALLANG/WHAMPOA,1.3600476520762101,103.873415202435,200,34,2026
142,BEDOK RESERVOIR RD,BD,BEDOK,1.3356364976146498,103.913269358016,148,13,1986
142,BISHAN ST 12,BH,BISHAN,1.3455018612837,103.85344363830299,96,13,1987
142,BT BATOK ST 11,BB,BUKIT BATOK,1.3500041798486702,103.742860806106,80,17,1984
142,JLN BT MERAH,BM,BUKIT MERAH,1.2770082349737801,103.828056201882,144,13,1978
142,LOR AH SOO,HG,HOUGANG,1.35302664004117,103.882887594334,128,13,1984
142,LOR 2 TOA PAYOH,TP,TOA PAYOH,1.33583774995004,103.84516299731101,173,30,1999
142,MARSILING RD,WL,WOODLANDS,1.4370334885264298,103.777069314339,56,10,1984
142,PASIR RIS ST 11,PRC,PASIR RIS,1.3634525850922599,103.958901731763,129,10,1993
142,PETIR RD,BP,BUKIT PANJANG,1.3763917244439798,103.76791282356199,132,12,1987
142,POTONG PASIR AVE 3,TP,TOA PAYOH,1.33320406699902,103.86699260386699,159,18,1984
142,RIVERVALE CRES,SK,SENGKANG,1.39045415383482,103.905102917752,123,16,1998
142,SERANGOON NTH AVE 1,SGN,SERANGOON,1.3673892319223702,103.873635517365,60,4,1986
142,SIMEI ST 2,TAP,TAMPINES,1.3453498305484297,103.955127262037,80,11,1987
142,TAMPINES ST 12,TAP,TAMPINES,1.3486971218162,103.94485962147199,80,11,1983
142,TECK WHYE LANE,CCK,CHOA CHU KANG,1.38079049641029,103.75195441174,56,13,1989
142,YISHUN RING RD,YS,YISHUN,1.43077763467931,103.83062573900601,110,12,1984
142A,LOR 2 TOA PAYOH,TP,TOA PAYOH,1.3356487194203202,103.84467854961599,0,1,1999
142A,PASIR RIS ST 11,PRC,PASIR RIS,1.36287388075111,103.95975459335101,0,5,1993
142A,RIVERVALE DR,SK,SENGKANG,1.38979360997372,103.90535524575701,0,5,1998
142B,PASIR RIS ST 11,PRC,PASIR RIS,1.36391681231083,103.95854911238199,0,1,1993
143,BEDOK RESERVOIR RD,BD,BEDOK,1.3349840007418101,103.912760136664,47,4,1986
143,BISHAN ST 12,BH,BISHAN,1.3455793687193,103.85291195715999,16,4,1987
143,BT BATOK ST 11,BB,BUKIT BATOK,1.3503764354558998,103.74390902286,31,4,1983
143,JLN BT MERAH,BM,BUKIT MERAH,1.27778523331691,103.830001495464,96,25,1981
143,LOR 2 TOA PAYOH,TP,TOA PAYOH,1.33588435399267,103.84399134025499,183,30,2000
143,LOR AH SOO,HG,HOUGANG,1.35223342746653,103.882841640503,96,13,1984
143,MARSILING RD,WL,WOODLANDS,1.43674688063956,103.776725583981,16,4,1984
143,MEI LING ST,QT,QUEENSTOWN,1.2934820130617701,103.8049167409,75,13,1993
143,PASIR RIS ST 11,PRC,PASIR RIS,1.36198405238234,103.960695828184,78,11,1993
143,PETIR RD,BP,BUKIT PANJANG,1.37637448213034,103.76732428038,132,12,1987
143,POTONG PASIR AVE 2,TP,TOA PAYOH,1.33290762111117,103.866168845292,156,17,1983
143,RIVERVALE DR,SK,SENGKANG,1.3900659283371601,103.905723427087,96,17,1998
143,SERANGOON NTH AVE 1,SGN,SERANGOON,1.3673607671193702,103.872925371848,120,13,1986
143,TAMPINES ST 12,TAP,TAMPINES,1.34806952870409,103.94357708812299,80,11,1983
143,TECK WHYE LANE,CCK,CHOA CHU KANG,1.3804922419468502,103.753102744838,0,2,1988
143,YISHUN RING RD,YS,YISHUN,1.4310025936404398,103.831093779909,32,4,1984
143A,RIVERVALE DR,SK,SENGKANG,1.3902250081531102,103.906020160189,0,1,1999
144,BEDOK RESERVOIR RD,BD,BEDOK,1.33486976872987,103.91252682497499,48,4,1986
144,BISHAN ST 12,BH,BISHAN,1.34594126815114,103.85332212010701,96,9,1987
144,BT BATOK WEST AVE 6,BB,BUKIT BATOK,1.35004338679813,103.744237408407,30,4,1983
144,JLN BT MERAH,BM,BUKIT MERAH,1.27728879786297,103.829957861117,100,11,1981
144,LOR 2 TOA PAYOH,TP,TOA PAYOH,1.3353507331571102,103.84402714866998,183,30,2000
144,LOR AH SOO,HG,HOUGANG,1.35197715513941,103.883313455892,80,13,1984
144,PASIR RIS ST 11,PRC,PASIR RIS,1.3624078454833701,103.960544055101,62,10,1993
144,PETIR RD,BP,BUKIT PANJANG,1.37581593705493,103.767563450683,24,4,1987
144,POTONG PASIR AVE 2,TP,TOA PAYOH,1.33262019907371,103.86551350588002,32,4,1983
144,RIVERVALE DR,SK,SENGKANG,1.38916972315912,103.905930313783,131,17,1998
144,SERANGOON NTH AVE 1,SGN,SERANGOON,1.3677813917333899,103.873041279529,96,13,1985
144,SIMEI ST 2,TAP,TAMPINES,1.3453512970853,103.95557026414,8,4,1987
144,TAMPINES ST 12,TAP,TAMPINES,1.3484185775064799,103.943725846535,153,11,1984
144,TECK WHYE LANE,CCK,CHOA CHU KANG,1.3808276872176697,103.75247657963301,45,16,1988
144,WOODLANDS ST 13,WL,WOODLANDS,1.4360796295261398,103.772608635758,32,4,1985
144,YISHUN ST 11,YS,YISHUN,1.43102371428405,103.831365011855,32,4,1984
145,BEDOK RESERVOIR RD,BD,BEDOK,1.3342901924521,103.912135405976,72,13,1986
145,BISHAN ST 11,BH,BISHAN,1.3448860091246297,103.85428449567,115,10,1986
145,BT BATOK ST 11,BB,BUKIT BATOK,1.3499730549866997,103.74372485261499,48,4,1983
145,JLN BT MERAH,BM,BUKIT MERAH,1.27729352946744,103.830515650322,79,9,1981
145,LOR 2 TOA PAYOH,TP,TOA PAYOH,1.33521035428159,103.846162940767,234,40,2005
145,LOR AH SOO,HG,HOUGANG,1.35149228559122,103.88323988763001,80,13,1983
145,MEI LING ST,QT,QUEENSTOWN,1.2938137291276,103.80502790090799,51,12,1994
145,PASIR RIS ST 11,PRC,PASIR RIS,1.3632194523541799,103.960831858806,48,9,1993
145,PETIR RD,BP,BUKIT PANJANG,1.37600740723185,103.766884122419,28,4,1987
145,POTONG PASIR AVE 2,TP,TOA PAYOH,1.3323731777064098,103.86616515866501,156,17,1984
145,RIVERVALE DR,SK,SENGKANG,1.38990044079881,103.906070343849,131,17,1998
145,SERANGOON NTH AVE 1,SGN,SERANGOON,1.36780607446745,103.872379573915,40,4,1985
145,SIMEI ST 2,TAP,TAMPINES,1.34484832828898,103.95555384006501,80,11,1987
145,TAMPINES ST 12,TAP,TAMPINES,1.3488018213888702,103.943691020379,160,11,1984
145,TECK WHYE AVE,CCK,CHOA CHU KANG,1.38150500437532,103.75246691069201,0,2,1988
145,WOODLANDS ST 13,WL,WOODLANDS,1.4361178671849,103.77324542182501,110,12,1984
145,YISHUN ST 11,YS,YISHUN,1.4308406170470198,103.831855467796,110,12,1984
145A,BEDOK RESERVOIR RD,BD,BEDOK,1.3339706814391799,103.911585363324,0,4,2017
146,BEDOK RESERVOIR RD,BD,BEDOK,1.33459969119922,103.912010752027,124,13,1986
146,BISHAN ST 11,BH,BISHAN,1.34408604869727,103.854147568942,109,10,1987
146,BT BATOK WEST AVE 6,BB,BUKIT BATOK,1.3496689086983,103.744083499088,130,12,1983
146,GANGSA RD,BP,BUKIT PANJANG,1.37552838581551,103.766185188925,88,9,1988
146,JLN BT MERAH,BM,BUKIT MERAH,1.2778373333105,103.830814605787,177,13,1981
146,LOR 2 TOA PAYOH,TP,TOA PAYOH,1.33466409464553,103.846451369821,234,40,2005
146,MEI LING ST,QT,QUEENSTOWN,1.29391477689683,103.804454313969,84,22,1994
146,PASIR RIS ST 11,PRC,PASIR RIS,1.36303591789608,103.960157915898,77,11,1993
146,POTONG PASIR AVE 1,TP,TOA PAYOH,1.33180078265392,103.867242849282,43,4,1985
146,RIVERVALE DR,SK,SENGKANG,1.39049647297562,103.906157175515,131,17,1998
146,SERANGOON NTH AVE 1,SGN,SERANGOON,1.3681686169196698,103.87293845884001,96,13,1986
146,SIMEI ST 2,TAP,TAMPINES,1.3446414354485101,103.955916773177,120,11,1988
146,TAMPINES AVE 5,TAP,TAMPINES,1.34800834174247,103.942813802423,78,11,1984
146,TECK WHYE AVE,CCK,CHOA CHU KANG,1.38111667851234,103.752527098337,0,1,1988
146,WOODLANDS ST 13,WL,WOODLANDS,1.43611788840059,103.774084353729,110,12,1984
146,YISHUN ST 11,YS,YISHUN,1.4310017618816298,103.83246849055,109,12,1984
146A,LOR 2 TOA PAYOH,TP,TOA PAYOH,1.3343569714439099,103.845404214537,0,5,2004
146A,PASIR RIS ST 11,PRC,PASIR RIS,1.3633740463606203,103.96047304943899,0,1,1993
146A,RIVERVALE CRES,SK,SENGKANG,1.39086666284236,103.905910932815,0,5,1997
146A,TECK WHYE AVE,CCK,CHOA CHU KANG,1.38106680400449,103.753140677955,0,5,2017
147,BEDOK RESERVOIR RD,BD,BEDOK,1.33488194247885,103.911778859623,120,13,1986
147,BISHAN ST 11,BH,BISHAN,1.34387703291755,103.85510637770099,80,9,1986
147,BT BATOK WEST AVE 6,BB,BUKIT BATOK,1.34957751809963,103.743601296461,16,4,1983
147,GANGSA RD,BP,BUKIT PANJANG,1.3760207658639698,103.76549004415399,60,13,1988
147,LOR 2 TOA PAYOH,TP,TOA PAYOH,1.3345468317167701,103.845077697814,229,40,2004
147,MEI LING ST,QT,QUEENSTOWN,1.2943174262758799,103.804931843663,24,8,1993
147,PASIR RIS ST 13,PRC,PASIR RIS,1.36310057764067,103.962012302637,91,10,1993
147,POTONG PASIR AVE 1,TP,TOA PAYOH,1.3317935525523001,103.867966356959,0,2,1985
147,RIVERVALE CRES,SK,SENGKANG,1.39052899073612,103.905609227011,96,17,1998
147,SERANGOON NTH AVE 1,SGN,SERANGOON,1.36851857390773,103.872804036824,167,13,1986
147,SIMEI ST 2,TAP,TAMPINES,1.3455292474333602,103.95583029790001,28,4,1987
147,SILAT AVE,BM,BUKIT MERAH,1.27727696508459,103.831093355841,12,4,1982
147,TAMPINES AVE 5,TAP,TAMPINES,1.34923238819561,103.942181032929,92,9,1984
147,WOODLANDS ST 13,WL,WOODLANDS,1.4360845593963998,103.774722137957,32,4,1984
147,YISHUN ST 11,YS,YISHUN,1.4312806628618402,103.831829692469,110,12,1984
147A,LOR 2 TOA PAYOH,TP,TOA PAYOH,1.3346611108080202,103.84536293507799,0,1,2005
147B,LOR 2 TOA PAYOH,TP,TOA PAYOH,1.33398484471496,103.845175630676,0,1,2005
148,BEDOK RESERVOIR RD,BD,BEDOK,1.3353408846181498,103.91190498709,120,13,1986
148,BISHAN ST 11,BH,BISHAN,1.3442336080746,103.854763632034,81,10,1987
148,BT BATOK WEST AVE 6,BB,BUKIT BATOK,1.3492799307758998,103.743857543224,131,12,1983
148,GANGSA RD,BP,BUKIT PANJANG,1.3759187071108898,103.76619176019199,110,12,1987
148,LOR 1 TOA PAYOH,TP,TOA PAYOH,1.3346844274446799,103.843608473402,180,11,1971
148,MEI LING ST,QT,QUEENSTOWN,1.2943160744931201,103.80446622474301,110,25,1994
148,PASIR RIS ST 13,PRC,PASIR RIS,1.36226595651705,103.96207860673599,56,8,1993
148,POTONG PASIR AVE 1,TP,TOA PAYOH,1.33235435973174,103.86777426101999,46,4,1985
148,RIVERVALE CRES,SK,SENGKANG,1.3907621548792601,103.905195828794,123,16,1998
148,SERANGOON NTH AVE 1,SGN,SERANGOON,1.36830364245426,103.873673070603,48,4,1986
148,SIMEI ST 1,TAP,TAMPINES,1.34626694058528,103.955964816441,100,11,1987
148,SILAT AVE,BM,BUKIT MERAH,1.27688315064167,103.830883904963,116,13,1982
148,TAMPINES AVE 5,TAP,TAMPINES,1.35061317143504,103.94224997427901,90,11,1984
148,WOODLANDS ST 13,WL,WOODLANDS,1.43576274995206,103.77402996229,110,12,1984
148,YISHUN ST 11,YS,YISHUN,1.4319501883911898,103.832337855178,185,12,1984
148A,MEI LING ST,QT,QUEENSTOWN,1.294582086012,103.80385241291201,0,5,1993
148A,RIVERVALE CRES,SK,SENGKANG,1.39105132735515,103.905382510021,0,1,1998
149,BEDOK RESERVOIR RD,BD,BEDOK,1.3357692980179399,103.912779600202,120,13,1986
149,BISHAN ST 11,BH,BISHAN,1.3442794085046799,103.85555566509899,96,9,1986
149,BT BATOK WEST AVE 6,BB,BUKIT BATOK,1.3492822272037301,103.744341916695,16,4,1983
149,LOR 1 TOA PAYOH,TP,TOA PAYOH,1.3337849171862701,103.84376074201,180,11,1971
149,MEI LING ST,QT,QUEENSTOWN,1.2947997581744801,103.804609065173,68,16,1993
149,PASIR RIS ST 13,PRC,PASIR RIS,1.36155035352405,103.96200851225201,66,11,1993
149,PETIR RD,BP,BUKIT PANJANG,1.3767457487027202,103.76670762385599,110,12,1987
149,RIVERVALE CRES,SK,SENGKANG,1.39155998121245,103.905403782973,131,17,1998
149,SERANGOON NTH AVE 1,SGN,SERANGOON,1.366776135277,103.87356076875,150,14,2017
149,SILAT AVE,BM,BUKIT MERAH,1.27736066510424,103.831600213349,129,13,1982
149,SIMEI ST 1,TAP,TAMPINES,1.34588876242279,103.956025808254,80,11,1987
149,TAMPINES ST 12,TAP,TAMPINES,1.3514019915521003,103.942727273621,116,11,1983
149,TOWNER RD,KWN,KALLANG/WHAMPOA,1.3183296045977,103.85938397823799,0,6,2024
149,WOODLANDS ST 13,WL,WOODLANDS,1.4357638173206202,103.772798008229,132,12,1984
149,YISHUN ST 11,YS,YISHUN,1.4315485063498703,103.832784115425,88,12,1984
149A,PASIR RIS ST 13,PRC,PASIR RIS,1.3623896742457602,103.962716598775,0,5,1993
149A,SERANGOON NTH AVE 1,SGN,SERANGOON,1.3670048167591797,103.87327209132299,0,5,2017
149A,TOWNER RD,KWN,KALLANG/WHAMPOA,1.31858736997466,103.85958006859501,201,35,2024
149B,PASIR RIS ST 13,PRC,PASIR RIS,1.36203892549674,103.962221705745,0,1,1993
149B,TOWNER RD,KWN,KALLANG/WHAMPOA,1.3182633189427801,103.859962192176,243,39,2024
15,BEACH RD,KWN,KALLANG/WHAMPOA,1.2957960167799099,103.855495433165,76,20,1974
15,BEDOK STH RD,BD,BEDOK,1.32098222626199,103.935956640703,182,14,1975
15,EUNOS CRES,GL,GEYLANG,1.3238597095871798,103.90336356771999,90,16,1976
15,FARRER PK RD,KWN,KALLANG/WHAMPOA,1.31104346812009,103.851660614786,174,30,2002
15,GHIM MOH RD,QT,QUEENSTOWN,1.30914384256221,103.788419918626,156,14,1976
15,HOUGANG AVE 3,HG,HOUGANG,1.36265770425112,103.891921506467,180,16,1975
15,JOO SENG RD,TP,TOA PAYOH,1.33550132176624,103.880231498548,150,12,1983
15,LOR 7 TOA PAYOH,TP,TOA PAYOH,1.3359218381339901,103.85905848163901,257,11,1969
15,MARINE TER,MP,MARINE PARADE,1.30488137124495,103.913940016959,270,16,1974
15,MARSILING LANE,WL,WOODLANDS,1.4419256022386298,103.77815839576401,207,14,1975
15,ST. GEORGE'S RD,KWN,KALLANG/WHAMPOA,1.32447134086787,103.861936683959,88,12,1984
15,TECK WHYE LANE,CCK,CHOA CHU KANG,1.3791335725679499,103.7547387164,120,13,1978
15,TELOK BLANGAH CRES,BM,BUKIT MERAH,1.27706044788102,103.820762058148,174,16,1974
15,TOH YI DR,BT,BUKIT TIMAH,1.3393108581003799,103.772051477646,16,4,1987
15,UPP BOON KENG RD,KWN,KALLANG/WHAMPOA,1.3158732490876999,103.87129618518298,210,16,1974
15A,MARINE TER,MP,MARINE PARADE,1.3046191941173,103.914077165294,0,1,2004
150,ANG MO KIO AVE 5,AMK,ANG MO KIO,1.37680678506745,103.84201796257601,128,12,1980
150,BEDOK RESERVOIR RD,BD,BEDOK,1.33615375353552,103.912672307759,104,10,1986
150,BISHAN ST 11,BH,BISHAN,1.34452706951365,103.855213610381,27,4,1987
150,BT BATOK ST 11,BB,BUKIT BATOK,1.3487846749674197,103.74367283872299,28,4,1985
150,CORPORATION DR,JW,JURONG WEST,1.3272457956593602,103.72235029416599,0,4,2018
150,JLN TECK WHYE,CCK,CHOA CHU KANG,1.3782034938093,103.75645151021,105,16,1996
150,LOR 1 TOA PAYOH,TP,TOA PAYOH,1.33378519606712,103.84451622659901,180,11,1971
150,MEI LING ST,QT,QUEENSTOWN,1.29490307854695,103.803699298575,109,21,1994
150,PASIR RIS ST 13,PRC,PASIR RIS,1.36273757837089,103.96297703809799,74,9,1993
150,PETIR RD,BP,BUKIT PANJANG,1.377046160425,103.766883474367,110,12,1987
150,RIVERVALE CRES,SK,SENGKANG,1.39235429813902,103.906260569671,146,17,2005
150,SERANGOON NTH AVE 2,SGN,SERANGOON,1.36939886548664,103.875015473687,0,3,2001
150,SIMEI ST 1,TAP,TAMPINES,1.3461967058616102,103.95710526644699,120,11,1987
150,SILAT AVE,BM,BUKIT MERAH,1.27707706824335,103.83142585691601,12,4,1982
150,TAMPINES ST 12,TAP,TAMPINES,1.35094609975016,103.94326011505699,111,11,1983
150,TOWNER RD,KWN,KALLANG/WHAMPOA,1.3180084761611799,103.859901482293,0,2,2025
150,WOODLANDS ST 13,WL,WOODLANDS,1.4353260957449299,103.773740682395,32,4,1984
150,YISHUN ST 11,YS,YISHUN,1.43096941749525,103.833648678573,110,12,1984
150A,BISHAN ST 11,BH,BISHAN,1.3445598332951998,103.85573741959601,27,4,1987
150A,CORPORATION DR,JW,JURONG WEST,1.32672023915097,103.722377848685,266,20,2018
150A,MEI CHIN RD,QT,QUEENSTOWN,1.2953643287713899,103.803820121469,0,2,1970
151,ANG MO KIO AVE 5,AMK,ANG MO KIO,1.3767110527145503,103.841168190659,122,12,1980
151,BEDOK RESERVOIR RD,BD,BEDOK,1.33557619454704,103.911545779692,105,10,1986
151,BEDOK STH RD,BD,BEDOK,1.31729193685073,103.946742135795,0,5,2022
151,BISHAN ST 11,BH,BISHAN,1.34507321944684,103.855542321231,34,4,1987
151,BT BATOK ST 11,BB,BUKIT BATOK,1.3487470350259299,103.74421148399901,0,4,1985
151,JLN TECK WHYE,CCK,CHOA CHU KANG,1.37841034566733,103.757250622283,90,10,1996
151,MEI LING ST,QT,QUEENSTOWN,1.29457100663618,103.803041799867,196,10,1968
151,PASIR RIS ST 13,PRC,PASIR RIS,1.3630539130148798,103.962482348299,46,9,1993
151,PETIR RD,BP,BUKIT PANJANG,1.37712962824254,103.766171200009,60,13,1988
151,RIVERVALE CRES,SK,SENGKANG,1.39202334402453,103.90589748332701,98,17,2005
151,SERANGOON NTH AVE 2,SGN,SERANGOON,1.3693112217660202,103.874382847112,89,4,1985
151,SIMEI ST 1,TAP,TAMPINES,1.34575482659138,103.95726885964301,80,11,1987
151,TAMPINES ST 12,TAP,TAMPINES,1.35140047388048,103.94379335640801,116,11,1983
151,WOODLANDS ST 13,WL,WOODLANDS,1.4354267939838898,103.774232531847,110,12,1984
151,YISHUN ST 11,YS,YISHUN,1.4308063369681299,103.83426814362,110,12,1984
151,YUNG HO RD,JW,JURONG WEST,1.32676126001248,103.721288499183,72,15,1990
151A,BISHAN ST 11,BH,BISHAN,1.34548192067534,103.855182266806,0,1,1997
151A,JLN TECK WHYE,CCK,CHOA CHU KANG,1.37810393084605,103.75671758799801,0,1,1996
151A,MEI LING ST,QT,QUEENSTOWN,1.2948594365708301,103.80301686596201,0,1,2001
151A,SERANGOON NTH AVE 2,SGN,SERANGOON,1.3695342462088897,103.873492369263,0,2,1985
152,ANG MO KIO AVE 5,AMK,ANG MO KIO,1.3766876256746199,103.84015950660101,130,12,1980
152,BEDOK STH RD,BD,BEDOK,1.31804234817899,103.94766597859301,0,1,2022
152,BISHAN ST 11,BH,BISHAN,1.3456572029422098,103.854641447626,17,4,1987
152,BT BATOK ST 11,BB,BUKIT BATOK,1.34830189530175,103.74425726810499,26,4,1985
152,GANGSA RD,BP,BUKIT PANJANG,1.3752246947281,103.765922512219,80,21,1997
152,JLN TECK WHYE,CCK,CHOA CHU KANG,1.37881790510248,103.758023837892,104,15,1996
152,LOR 2 TOA PAYOH,TP,TOA PAYOH,1.33416708512554,103.845891140252,229,40,2005
152,MEI LING ST,QT,QUEENSTOWN,1.2938315760431498,103.80262513692301,80,12,1968
152,PASIR RIS ST 13,PRC,PASIR RIS,1.36374137521077,103.96224799967399,30,9,1993
152,RIVERVALE CRES,SK,SENGKANG,1.39177826776403,103.906213093122,96,17,2005
152,SERANGOON NTH AVE 1,SGN,SERANGOON,1.3693472679781398,103.87261399769699,58,4,1985
152,WOODLANDS ST 13,WL,WOODLANDS,1.4350671170650602,103.77423129783001,110,12,1984
152,YISHUN ST 11,YS,YISHUN,1.43103977540872,103.834755026459,24,4,1984
152,YUNG HO RD,JW,JURONG WEST,1.32718724274473,103.72053639066999,100,13,1989
152A,BEDOK STH RD,BD,BEDOK,1.3176781768476,103.947397456277,123,16,2021
152A,BISHAN ST 11,BH,BISHAN,1.34517766184219,103.85482517383001,0,3,1987
152A,GANGSA RD,BP,BUKIT PANJANG,1.3755218245352199,103.765438473784,0,5,1997
152A,SERANGOON NTH AVE 1,SGN,SERANGOON,1.36978741062914,103.872742681692,0,1,1985
152B,BEDOK STH RD,BD,BEDOK,1.31817123395169,103.947304749013,103,16,2021
152B,BISHAN ST 11,BH,BISHAN,1.3453155448314802,103.853985123244,176,16,2010
152B,SERANGOON NTH AVE 1,SGN,SERANGOON,1.3697994037416201,103.87303579046,0,1,1985
152C,BEDOK STH RD,BD,BEDOK,1.3187170375208501,103.947012423053,90,16,2021
153,ANG MO KIO AVE 5,AMK,ANG MO KIO,1.37635745661369,103.842056476563,128,12,1980
153,BEDOK STH RD,BD,BEDOK,1.3190456286865502,103.946987605198,0,1,2022
153,BISHAN ST 13,BH,BISHAN,1.3460859589011898,103.85507829721399,112,9,1987
153,BT BATOK ST 11,BB,BUKIT BATOK,1.3474794780508301,103.74427646089501,0,4,1985
153,GANGSA RD,BP,BUKIT PANJANG,1.37497216679058,103.765518982199,88,23,1998
153,JLN TECK WHYE,CCK,CHOA CHU KANG,1.3791504630024698,103.75855621541099,126,29,2020
153,LOR 2 TOA PAYOH,TP,TOA PAYOH,1.33357057543361,103.84572377681299,140,30,1998
153,MEI LING ST,QT,QUEENSTOWN,1.29381445284906,103.803137926845,80,12,1968
153,PASIR RIS ST 13,PRC,PASIR RIS,1.36364394345332,103.96272105135701,28,8,1994
153,RIVERVALE CRES,SK,SENGKANG,1.3913652633053002,103.90660124598101,96,17,2005
153,SERANGOON NTH AVE 1,SGN,SERANGOON,1.3699509924783702,103.872312299228,112,4,1986
153,SIMEI ST 1,TAP,TAMPINES,1.34522275937951,103.957207660008,80,11,1987
153,WOODLANDS ST 13,WL,WOODLANDS,1.43541251164651,103.77486484167,32,4,1984
153,YISHUN ST 11,YS,YISHUN,1.4311684855946298,103.834264424083,113,12,1984
153,YUNG HO RD,JW,JURONG WEST,1.32748326048827,103.721043759531,112,15,1989
153A,BEDOK STH RD,BD,BEDOK,1.31936776676124,103.946995231796,103,16,2021
153A,LOR 1 TOA PAYOH,TP,TOA PAYOH,1.33371382805052,103.845233136341,72,19,1997
153A,MEI LING ST,QT,QUEENSTOWN,1.2939234118595802,103.802945443955,0,1,2001
153A,SERANGOON NTH AVE 1,SGN,SERANGOON,1.36965187438477,103.87195282050301,0,2,1986
153B,BEDOK STH RD,BD,BEDOK,1.31906119758748,103.946370356432,100,18,2021
153C,BEDOK STH RD,BD,BEDOK,1.3186085327067298,103.946523452962,117,18,2021
154,ANG MO KIO AVE 5,AMK,ANG MO KIO,1.37626067387977,103.841230957516,128,12,1980
154,BEDOK STH RD,BD,BEDOK,1.31789091823444,103.946338598685,0,7,2021
154,BISHAN ST 13,BH,BISHAN,1.34662507482216,103.855033173199,104,9,1987
154,BT BATOK ST 11,BB,BUKIT BATOK,1.3477355834950502,103.743984048754,13,4,1985
154,GANGSA RD,BP,BUKIT PANJANG,1.3748168008300599,103.765109335954,96,25,1998
154,HOUGANG ST 11,HG,HOUGANG,1.3522029527063102,103.88017319190399,144,11,1984
154,JLN TECK WHYE,CCK,CHOA CHU KANG,1.37964487632193,103.757746962906,122,16,1996
154,LOR 2 TOA PAYOH,TP,TOA PAYOH,1.3332878303261102,103.846165629616,140,30,1999
154,MEI LING ST,QT,QUEENSTOWN,1.2936149401631498,103.803742526958,140,16,1968
154,PASIR RIS ST 13,PRC,PASIR RIS,1.3632454509068,103.96327404830299,28,8,1994
154,RIVERVALE CRES,SK,SENGKANG,1.39103589180621,103.906909105887,96,17,2005
154,SERANGOON NTH AVE 1,SGN,SERANGOON,1.3701298339951298,103.873115537451,88,4,1986
154,SIMEI ST 1,TAP,TAMPINES,1.3448069254220802,103.95699664192699,120,11,1987
154,WOODLANDS ST 13,WL,WOODLANDS,1.43468716061319,103.77543005533,90,10,1984
154,YISHUN ST 11,YS,YISHUN,1.43151402272614,103.834321462185,88,12,1984
154,YUNG HO RD,JW,JURONG WEST,1.3271245681482,103.721777833454,74,13,1990
154A,BEDOK STH RD,BD,BEDOK,1.31818288769693,103.946753679727,153,18,2021
154A,BT BATOK WEST AVE 8,BB,BUKIT BATOK,1.34737180152614,103.743698106143,0,5,1996
154A,JLN TECK WHYE,CCK,CHOA CHU KANG,1.3791863714735002,103.757531556198,0,5,1996
154B,BEDOK STH RD,BD,BEDOK,1.31772321409026,103.946902226539,151,18,2021
155,ANG MO KIO AVE 4,AMK,ANG MO KIO,1.3758772382864601,103.84006748291901,155,11,1980
155,BEDOK STH AVE 3,BD,BEDOK,1.3185740544200801,103.946080891889,8,4,1985
